Word	FREQcount	CDcount	Spellcheck
sempe	3	3	FALSE
semper	77	45	FALSE
sempervirens	3	3	FALSE
sempiterno	3	3	TRUE
semple	36	3	FALSE
sempre	69731	11215	TRUE
semsaída	4	4	FALSE
semterra	7	7	FALSE
semteto	175	115	FALSE
semtetos	23	12	FALSE
semtex	15	12	FALSE
semvergonha	153	114	FALSE
semvergonhas	17	17	FALSE
semvergonhice	10	8	FALSE
semyon	16	5	FALSE
semáforo	60	50	TRUE
semáforos	41	36	TRUE
semântica	32	27	TRUE
semânticas	4	4	TRUE
semítica	4	3	TRUE
semítico	3	3	TRUE
sen	90	40	FALSE
sena	124	68	TRUE
senado	667	234	TRUE
senador	1713	377	TRUE
senadora	64	22	TRUE
senadores	208	125	TRUE
senao	15	13	FALSE
senas	3	3	TRUE
senator	16	7	FALSE
senatorial	3	3	TRUE
sencha	3	3	FALSE
sencientes	5	5	TRUE
send	20	9	FALSE
senda	20	13	TRUE
sendai	7	5	FALSE
sendas	4	4	TRUE
sender	18	3	FALSE
sendero	4	3	FALSE
sendo	12854	6383	TRUE
sene	5	3	TRUE
seneca	3	3	FALSE
senegal	38	23	TRUE
senegalesa	4	3	TRUE
senegaleses	4	4	TRUE
senegalês	7	6	TRUE
seng	15	4	FALSE
sengoku	5	5	FALSE
sengupta	5	3	FALSE
senha	801	375	TRUE
senhas	96	59	TRUE
senho	10	10	TRUE
senhor	86241	8801	TRUE
senhora	18802	5142	TRUE
senhoras	5596	2878	TRUE
senhore	8	7	FALSE
senhores	8847	3656	TRUE
senhoria	405	194	TRUE
senhorial	6	3	TRUE
senhorias	9	7	TRUE
senhorinha	10	8	TRUE
senhorio	217	129	TRUE
senhorios	11	9	TRUE
senhorita	6654	2313	TRUE
senhoritas	566	356	TRUE
senhorito	8	4	FALSE
senhorjá	3	3	FALSE
senhornão	4	4	FALSE
senhorpor	3	3	FALSE
senhorr	6	5	FALSE
senhorsenhor	6	6	FALSE
senhorzinho	6	5	TRUE
senhoré	5	4	FALSE
senhoría	15	3	FALSE
senil	99	74	TRUE
senilidade	14	12	TRUE
senior	58	35	FALSE
seniores	21	17	TRUE
seniors	3	3	FALSE
senis	8	8	TRUE
senji	4	4	FALSE
senna	4	3	FALSE
sennett	18	3	FALSE
sennin	5	5	FALSE
seno	5	4	TRUE
senor	39	10	FALSE
senora	13	4	FALSE
senores	7	5	FALSE
senorita	4	4	FALSE
senpai	17	6	FALSE
sens	19	3	FALSE
sensacao	3	3	FALSE
sensacionai	6	5	FALSE
sensacionaiismo	4	3	FALSE
sensacionais	44	43	TRUE
sensacional	504	388	TRUE
sensacionalismo	35	32	TRUE
sensacionalismos	5	5	TRUE
sensacionalista	38	38	TRUE
sensacionalistas	22	19	TRUE
sensacão	8	6	FALSE
sensata	184	175	TRUE
sensatamente	10	10	TRUE
sensatas	42	41	TRUE
sensatez	54	48	TRUE
sensation	40	5	FALSE
sensato	420	362	TRUE
sensatos	72	59	TRUE
sensaãão	41	34	FALSE
sensaçao	4	4	FALSE
sensação	2466	1726	TRUE
sensações	173	133	TRUE
sense	6	4	FALSE
sensei	124	43	FALSE
sensho	4	3	FALSE
sensibiiidade	3	3	FALSE
sensibilidade	312	263	TRUE
sensibilidades	15	14	TRUE
sensibiliza	4	3	TRUE
sensibilizada	6	6	TRUE
sensibilizado	10	10	TRUE
sensibilizar	10	10	TRUE
sensibilização	4	4	TRUE
sensibilizou	4	4	TRUE
sensitiva	15	10	TRUE
sensitivas	3	3	TRUE
sensitivo	22	18	TRUE
sensitivos	7	6	TRUE
sensivel	25	22	FALSE
sensivelmente	12	12	TRUE
senso	1742	1355	TRUE
sensoo	4	4	FALSE
sensor	140	103	TRUE
sensores	364	226	TRUE
sensoriais	28	22	TRUE
sensorial	59	40	TRUE
sensos	9	6	TRUE
sensuai	7	7	FALSE
sensuais	110	97	TRUE
sensual	497	360	TRUE
sensualidade	102	78	TRUE
sensualmente	7	7	TRUE
sensãveis	12	9	FALSE
sensãvel	17	16	FALSE
sensívei	23	20	FALSE
sensíveis	305	283	TRUE
sensível	1120	947	TRUE
sent	11	8	FALSE
senta	1761	1248	TRUE
sentada	1259	1030	TRUE
sentadas	131	122	TRUE
sentadinha	9	8	TRUE
sentadinho	14	13	TRUE
sentadinhos	8	7	TRUE
sentado	3169	2302	TRUE
sentados	1054	902	TRUE
sentaivos	12	7	FALSE
sentam	168	160	TRUE
sentamonos	18	16	FALSE
sentamos	277	246	TRUE
sentamse	36	36	FALSE
sentanda	6	5	FALSE
sentando	187	169	TRUE
sentandos	3	3	FALSE
sentandose	11	11	FALSE
sentar	4749	3218	TRUE
sentara	3	3	TRUE
sentaram	76	68	TRUE
sentaramse	15	14	FALSE
sentarei	91	87	TRUE
sentareime	4	4	FALSE
sentarem	48	45	TRUE
sentaremos	47	43	TRUE
sentaremse	6	6	FALSE
sentares	13	11	TRUE
sentareste	4	4	FALSE
sentaria	57	53	TRUE
sentariam	3	3	TRUE
sentarme	117	115	FALSE
sentarmeei	4	3	FALSE
sentarmonos	7	7	FALSE
sentarmos	53	52	TRUE
sentarnos	35	33	FALSE
sentarse	670	572	FALSE
sentarte	45	42	FALSE
sentará	62	60	TRUE
sentarão	9	9	TRUE
sentas	12	11	TRUE
sentase	175	132	FALSE
sentasse	63	61	TRUE
sentassem	15	15	TRUE
sentaste	8	7	TRUE
sentate	370	229	FALSE
sentava	188	173	TRUE
sentavam	29	28	TRUE
sentavame	10	10	FALSE
sentavamse	5	5	FALSE
sentavase	36	33	FALSE
sente	10874	5827	TRUE
sentea	8	7	FALSE
senteciado	3	3	FALSE
sentei	309	279	TRUE
senteime	50	48	FALSE
sentem	1314	1079	TRUE
senteme	4	4	FALSE
sentemna	3	3	FALSE
sentemonos	8	7	FALSE
sentemos	22	22	TRUE
sentemse	1346	1019	FALSE
sentencia	20	16	TRUE
sentenciada	22	19	TRUE
sentenciadas	3	3	TRUE
sentenciado	129	103	TRUE
sentenciados	17	17	TRUE
sentenciamos	6	5	TRUE
sentenciando	9	9	TRUE
sentenciar	18	18	TRUE
sentenciaram	6	6	TRUE
sentenciarei	3	3	TRUE
sentencie	9	9	TRUE
sentencio	23	23	TRUE
sentenciou	20	19	TRUE
sentenciálo	11	11	FALSE
sentense	3	3	FALSE
sentenãa	22	19	FALSE
sentenãas	5	5	FALSE
sentença	935	643	TRUE
sentenças	98	85	TRUE
senteo	20	19	FALSE
sentes	299	223	TRUE
sentese	10088	4987	FALSE
sentesse	8	8	FALSE
senteste	74	60	FALSE
sentete	10	9	FALSE
senteça	3	3	FALSE
senti	5277	3394	TRUE
sentia	1986	1434	TRUE
sentiam	125	116	TRUE
sentiame	85	70	FALSE
sentiamos	3	3	FALSE
sentiamse	10	10	FALSE
sentiao	3	3	FALSE
sentias	16	15	TRUE
sentiase	56	54	FALSE
sentida	91	82	TRUE
sentidas	8	8	TRUE
sentido	8005	4646	TRUE
sentidos	727	574	TRUE
sentiia	3	3	FALSE
sentiio	6	5	FALSE
sentila	54	50	FALSE
sentilas	15	13	FALSE
sentilo	204	181	FALSE
sentilos	37	35	FALSE
sentime	212	179	FALSE
sentimentai	12	11	FALSE
sentimentais	120	107	TRUE
sentimental	538	480	TRUE
sentimentalidade	7	7	TRUE
sentimentalismo	88	78	TRUE
sentimentalismos	17	17	TRUE
sentimentalista	14	13	TRUE
sentimentalistas	5	5	TRUE
sentimentalmente	5	5	TRUE
sentimentalóide	5	5	FALSE
sentimento	2043	1444	TRUE
sentimentos	3077	2035	TRUE
sentimiento	3	3	FALSE
sentimientos	5	5	FALSE
sentimonos	29	29	FALSE
sentimos	1281	1061	TRUE
sentindo	3850	2657	TRUE
sentindome	18	15	FALSE
sentindose	106	99	FALSE
sentineia	4	3	FALSE
sentinel	73	16	FALSE
sentinela	191	119	TRUE
sentinelas	140	91	TRUE
sentineler	3	3	FALSE
sentio	8	8	FALSE
sentir	11017	5701	TRUE
sentira	21	18	TRUE
sentiram	248	232	TRUE
sentiramse	10	10	FALSE
sentirei	546	456	TRUE
sentireime	3	3	FALSE
sentireis	4	4	TRUE
sentirem	203	194	TRUE
sentiremos	151	141	TRUE
sentiremse	28	28	FALSE
sentires	21	18	TRUE
sentiria	800	703	TRUE
sentiriam	52	51	TRUE
sentiriame	6	6	FALSE
sentirias	6	6	TRUE
sentiriase	4	4	FALSE
sentirlo	4	4	FALSE
sentirme	121	108	FALSE
sentirmeei	4	4	FALSE
sentirmeia	8	8	FALSE
sentirmos	72	67	TRUE
sentirnos	4	4	FALSE
sentirse	491	435	FALSE
sentirseia	6	6	FALSE
sentirseá	7	7	FALSE
sentirseão	3	3	FALSE
sentirte	30	28	FALSE
sentirteás	4	4	FALSE
sentirá	680	599	TRUE
sentirás	17	17	TRUE
sentiráse	5	5	FALSE
sentirã	12	11	FALSE
sentirão	160	148	TRUE
sentiría	3	3	FALSE
sentiríamos	22	21	TRUE
sentis	6	5	TRUE
sentisse	300	276	TRUE
sentissem	43	43	TRUE
sentiste	47	38	TRUE
sentistete	3	3	FALSE
sentiu	2173	1712	TRUE
sentiuse	106	98	FALSE
sentlr	4	3	FALSE
sento	398	318	TRUE
sentome	49	36	FALSE
sentoo	17	3	FALSE
sentou	351	315	TRUE
sentouse	119	101	FALSE
sentry	7	5	FALSE
sentála	4	4	FALSE
sentálo	8	8	FALSE
sentássemos	6	6	TRUE
sentávamonos	4	4	FALSE
sentávamos	48	48	TRUE
sentí	36	30	FALSE
sentía	14	11	FALSE
sentíamonos	3	3	FALSE
sentíamos	92	78	TRUE
sentído	9	3	FALSE
sentíla	10	10	FALSE
sentílas	3	3	FALSE
sentílo	43	26	FALSE
sentílos	5	5	FALSE
sentíssemos	8	8	TRUE
senza	3	3	FALSE
senzala	5	4	TRUE
senzu	39	19	FALSE
senzus	9	7	FALSE
senâo	21	14	FALSE
senão	3833	2580	TRUE
senõr	3	3	FALSE
seo	29	15	FALSE
seokwon	3	3	FALSE
seong	4	3	FALSE
seongmin	3	3	FALSE
seoul	89	25	FALSE
separa	289	272	TRUE
separada	190	181	TRUE
separadamente	131	120	TRUE
separadas	280	243	TRUE
separado	385	358	TRUE
separador	18	16	TRUE
separadores	3	3	TRUE
separados	893	748	TRUE
separam	147	137	TRUE
separamnos	4	4	FALSE
separamonos	20	17	FALSE
separamos	349	314	TRUE
separamse	8	8	FALSE
separando	192	168	TRUE
separandoos	3	3	FALSE
separandose	6	6	FALSE
separaos	5	5	FALSE
separar	1413	1143	TRUE
separaram	232	213	TRUE
separaramse	23	22	FALSE
separarei	13	13	TRUE
separarem	53	50	TRUE
separaremos	59	52	TRUE
separaremse	6	6	FALSE
separaria	21	20	TRUE
separarme	18	13	FALSE
separarmonos	6	5	FALSE
separarmos	133	123	TRUE
separarnos	24	23	FALSE
separarse	48	45	FALSE
separará	21	21	TRUE
separarão	14	14	TRUE
separaríamos	10	10	TRUE
separase	6	6	FALSE
separasse	16	16	TRUE
separassem	12	12	TRUE
separaste	3	3	TRUE
separatista	23	19	TRUE
separatistas	27	22	TRUE
separava	43	40	TRUE
separavam	20	20	TRUE
separaãão	26	14	FALSE
separaçâo	5	5	FALSE
separação	583	426	TRUE
separações	24	22	TRUE
separe	379	300	TRUE
separeas	7	4	FALSE
separei	88	82	TRUE
separeime	6	6	FALSE
separem	112	91	TRUE
separemnos	16	13	FALSE
separemonos	9	9	FALSE
separemos	38	34	TRUE
separemse	162	127	FALSE
separeo	3	3	FALSE
separeos	13	13	FALSE
separese	9	6	FALSE
separo	32	30	TRUE
separou	200	188	TRUE
separouse	17	17	FALSE
separáios	4	4	FALSE
separála	5	5	FALSE
separálas	10	10	FALSE
separálo	20	20	FALSE
separálos	75	72	FALSE
separámonos	5	5	FALSE
separámos	3	3	FALSE
separássemos	6	5	TRUE
sepp	4	3	FALSE
seppuku	28	11	FALSE
sept	5	5	FALSE
september	4	4	FALSE
septicemia	18	14	TRUE
septimus	45	11	FALSE
septo	24	16	TRUE
septum	3	3	FALSE
sepuitura	3	3	FALSE
sepuituras	3	3	FALSE
sepulcral	4	4	TRUE
sepulcro	45	29	TRUE
sepulcros	5	5	TRUE
sepultada	28	25	TRUE
sepultadas	7	7	TRUE
sepultado	76	64	TRUE
sepultados	22	20	TRUE
sepultamento	25	24	TRUE
sepultamentos	3	3	TRUE
sepultamos	3	3	TRUE
sepultar	18	15	TRUE
sepultaram	6	6	TRUE
sepultou	13	9	TRUE
sepultura	407	308	TRUE
sepulturas	113	96	TRUE
sepultálo	10	5	FALSE
sepultálos	3	3	FALSE
sepulveda	10	9	FALSE
seque	94	84	TRUE
sequei	10	10	TRUE
sequela	7	7	TRUE
sequelas	17	16	TRUE
sequem	19	18	TRUE
sequencia	39	33	TRUE
sequenciador	5	3	TRUE
sequencialmente	4	4	TRUE
sequenciamento	4	3	TRUE
sequencias	3	3	TRUE
sequer	4928	2937	TRUE
sequese	27	22	FALSE
sequestra	17	15	TRUE
sequestrada	117	88	TRUE
sequestradas	18	16	TRUE
sequestrado	184	122	TRUE
sequestrador	89	52	TRUE
sequestradora	3	3	TRUE
sequestradores	151	62	TRUE
sequestrados	59	37	TRUE
sequestram	17	17	TRUE
sequestramos	17	15	TRUE
sequestrando	34	32	TRUE
sequestrar	88	74	TRUE
sequestraram	86	77	TRUE
sequestrarem	5	4	TRUE
sequestraria	8	6	TRUE
sequestrariam	3	3	TRUE
sequestrava	4	4	TRUE
sequestravam	7	7	TRUE
sequestre	7	7	TRUE
sequestrei	20	20	TRUE
sequestrem	4	4	TRUE
sequestro	393	210	TRUE
sequestros	65	35	TRUE
sequestrou	139	120	TRUE
sequestrála	3	3	FALSE
sequestrálo	12	12	FALSE
sequinha	3	3	TRUE
sequinho	5	5	TRUE
sequins	3	3	TRUE
sequoia	11	8	TRUE
sequoias	12	5	TRUE
sequência	441	282	TRUE
sequências	55	43	TRUE
sequóia	56	17	FALSE
sequóias	30	9	FALSE
seqãestrado	13	8	FALSE
seqãestradores	4	4	FALSE
seqãestrados	5	4	FALSE
seqãestro	8	6	FALSE
seqãestrou	8	5	FALSE
seqüela	4	4	FALSE
seqüelas	8	7	FALSE
seqüencia	7	5	FALSE
seqüenciais	3	3	FALSE
seqüencial	5	4	FALSE
seqüestra	12	11	FALSE
seqüestrada	127	75	FALSE
seqüestradas	10	9	FALSE
seqüestrado	167	122	FALSE
seqüestrador	108	55	FALSE
seqüestradores	107	60	FALSE
seqüestrados	41	26	FALSE
seqüestram	9	8	FALSE
seqüestramos	5	5	FALSE
seqüestrando	20	19	FALSE
seqüestrar	72	59	FALSE
seqüestraram	57	45	FALSE
seqüestrarem	3	3	FALSE
seqüestre	6	4	FALSE
seqüestrei	16	16	FALSE
seqüestrem	3	3	FALSE
seqüestro	272	164	FALSE
seqüestros	50	27	FALSE
seqüestrou	92	78	FALSE
seqüestrála	11	11	FALSE
seqüestrálo	5	3	FALSE
seqüência	348	203	FALSE
seqüências	43	31	FALSE
ser	146740	11795	TRUE
sera	338	147	TRUE
serafim	16	7	TRUE
serafima	4	4	FALSE
serafina	4	3	TRUE
serafins	17	9	TRUE
seram	13	12	FALSE
serao	16	13	FALSE
seras	14	12	TRUE
serdes	10	9	TRUE
sere	7	6	TRUE
serei	5154	3352	TRUE
sereia	201	116	TRUE
sereias	92	51	TRUE
sereio	3	3	FALSE
sereis	32	21	TRUE
serem	2704	2018	TRUE
seremos	2331	1839	TRUE
serena	293	118	TRUE
serenade	4	4	FALSE
serenamente	22	21	TRUE
serenas	11	10	TRUE
serenata	77	61	TRUE
serenatas	16	13	TRUE
serendipity	6	5	FALSE
serengeti	44	18	FALSE
serenidade	147	109	TRUE
serenity	6	3	FALSE
sereno	115	95	TRUE
serenos	9	9	TRUE
sereníssima	4	4	TRUE
seres	1933	1198	TRUE
sereshumanos	8	6	FALSE
serg	3	3	FALSE
serge	129	36	FALSE
sergeant	10	6	FALSE
sergei	393	101	FALSE
sergento	7	5	FALSE
sergey	79	21	FALSE
sergeyev	6	4	FALSE
sergeyevich	6	3	FALSE
sergeyevna	3	3	FALSE
sergi	13	4	FALSE
serginho	7	5	FALSE
sergio	169	50	FALSE
serguei	124	19	FALSE
serguey	15	3	FALSE
serguéi	9	5	FALSE
serhumano	8	7	FALSE
seri	8	6	TRUE
seria	26741	8844	TRUE
seriado	101	64	TRUE
seriados	24	23	TRUE
seriais	38	19	TRUE
serial	263	131	TRUE
serialkiller	3	3	FALSE
seriam	1523	1231	TRUE
seriamente	683	566	TRUE
seriamos	68	63	TRUE
serias	88	80	TRUE
serie	56	43	TRUE
seriedade	161	153	TRUE
series	39	30	TRUE
serina	24	5	TRUE
seringa	165	116	TRUE
seringas	50	35	TRUE
seringueira	16	8	TRUE
seringueiras	6	5	TRUE
serio	554	311	TRUE
serioja	16	3	FALSE
serios	13	12	FALSE
serious	7	6	FALSE
seriozha	27	4	FALSE
serizawa	120	5	FALSE
seriíssimo	6	6	TRUE
serjikal	11	11	FALSE
serjovem	3	3	FALSE
serjusto	3	3	FALSE
serkan	14	4	FALSE
serla	9	5	FALSE
serle	14	3	FALSE
serlhe	21	19	FALSE
serlhes	5	5	FALSE
serlhesá	3	3	FALSE
serlheá	6	5	FALSE
serm	3	3	FALSE
sermais	3	3	FALSE
serme	6	5	FALSE
sermos	993	863	TRUE
sermâo	3	3	FALSE
sermão	565	444	TRUE
sermões	210	183	TRUE
sernos	5	5	FALSE
sero	9	9	FALSE
serotonina	26	17	TRUE
serpente	633	389	TRUE
serpenteando	12	12	TRUE
serpentear	4	4	TRUE
serpenteia	12	9	TRUE
serpentes	256	172	TRUE
serpentina	8	8	TRUE
serpentinas	10	8	TRUE
serpentine	8	4	FALSE
serpico	12	12	FALSE
serra	388	265	TRUE
serrada	20	20	TRUE
serrado	13	11	TRUE
serrados	6	5	TRUE
serragem	47	39	TRUE
serragoth	19	3	FALSE
serralharia	3	3	TRUE
serralheiro	28	20	TRUE
serralheiros	4	4	TRUE
serralheria	7	6	TRUE
serrando	11	9	TRUE
serrania	3	3	TRUE
serrano	43	17	TRUE
serraossos	3	3	FALSE
serrar	34	27	TRUE
serraram	16	10	TRUE
serraria	53	28	TRUE
serrarias	6	5	TRUE
serras	46	33	TRUE
serre	8	4	TRUE
serrei	3	3	TRUE
serrote	38	21	TRUE
serrou	9	8	TRUE
serse	30	21	FALSE
sertaneja	3	3	TRUE
sertanejo	8	4	TRUE
serte	3	3	FALSE
sertão	45	16	TRUE
serum	12	4	FALSE
serva	119	92	TRUE
servais	16	5	TRUE
servas	22	19	TRUE
serve	3077	2359	TRUE
servelhe	8	8	FALSE
servem	955	840	TRUE
serveme	9	9	FALSE
servenos	3	3	FALSE
servente	97	70	TRUE
serventes	67	54	TRUE
serventia	53	49	TRUE
server	4	4	FALSE
serves	17	16	TRUE
servese	9	9	FALSE
servet	10	4	FALSE
servete	14	14	FALSE
servi	254	229	TRUE
servia	232	214	TRUE
serviam	64	60	TRUE
service	40	29	FALSE
services	8	6	FALSE
servicinho	31	28	TRUE
servicinhos	4	3	TRUE
servicio	4	4	FALSE
servico	28	16	FALSE
servicos	10	6	FALSE
servida	144	137	TRUE
servidas	18	18	TRUE
servido	523	450	TRUE
servidor	234	166	TRUE
servidora	6	6	TRUE
servidores	96	73	TRUE
servidos	65	56	TRUE
servidão	71	53	TRUE
serviio	6	6	FALSE
servil	45	40	TRUE
servila	46	42	FALSE
servilas	8	8	FALSE
servilismo	4	4	TRUE
servilmente	5	5	TRUE
servilo	162	150	FALSE
servilos	38	36	FALSE
servimos	219	199	TRUE
servindo	392	364	TRUE
servio	3	3	FALSE
servir	2845	2169	TRUE
servira	15	13	TRUE
serviram	165	150	TRUE
servirei	89	87	TRUE
servirem	53	53	TRUE
serviremos	49	41	TRUE
serviria	217	205	TRUE
serviriam	28	27	TRUE
servirla	3	3	FALSE
servirlhe	38	37	FALSE
servirlhes	18	16	FALSE
servirme	21	20	FALSE
servirmos	8	8	TRUE
servirnos	7	7	FALSE
servirse	15	15	FALSE
servirte	10	9	FALSE
servirvos	5	4	FALSE
servirá	456	413	TRUE
servirã	11	9	FALSE
servirão	71	68	TRUE
serviría	3	3	FALSE
servis	12	12	TRUE
servisse	59	58	TRUE
servissem	11	11	TRUE
serviste	5	5	TRUE
serviu	683	585	TRUE
serviume	6	6	FALSE
serviuse	4	4	FALSE
servivo	3	3	FALSE
serviãal	5	3	FALSE
servião	137	75	FALSE
serviãos	63	31	FALSE
serviçais	62	43	TRUE
serviçal	119	68	TRUE
serviço	6749	3666	TRUE
serviços	1609	1088	TRUE
servlço	24	22	FALSE
servlços	3	3	FALSE
servo	560	363	TRUE
servocroata	10	5	FALSE
servos	297	226	TRUE
servosá	3	3	FALSE
servíamos	7	7	TRUE
servíla	8	8	FALSE
servília	9	4	FALSE
servílo	26	26	FALSE
servílos	9	9	FALSE
servíssemos	3	3	TRUE
seryozha	7	5	FALSE
serà	20	10	FALSE
será	43974	10038	TRUE
seráfico	3	3	TRUE
serás	344	238	TRUE
serâ	12	4	FALSE
serâo	13	8	FALSE
serã	1260	265	FALSE
serãamos	5	5	FALSE
serão	5998	3740	TRUE
serãs	6	4	FALSE
sería	121	79	FALSE
seríamos	409	367	TRUE
seríssima	3	3	TRUE
seríssimo	6	5	TRUE
serões	9	7	TRUE
ses	20	19	FALSE
sesame	5	5	FALSE
sese	9	8	FALSE
seso	6	3	FALSE
sesquipedale	3	3	FALSE
sessenta	417	323	TRUE
sessentas	6	3	FALSE
session	13	10	FALSE
sessions	10	8	FALSE
sessão	1170	842	TRUE
sessões	262	206	TRUE
sesta	92	82	TRUE
sestas	3	3	TRUE
sestércio	4	3	TRUE
sestércios	13	4	TRUE
set	660	274	TRUE
seta	155	110	TRUE
setagaya	9	8	FALSE
setas	74	64	TRUE
sete	6713	3442	TRUE
setecentas	5	5	TRUE
setecentos	45	37	TRUE
setembro	1794	837	TRUE
setenta	324	211	TRUE
setentrionais	3	3	TRUE
setentrional	8	8	TRUE
setença	4	4	FALSE
seteoito	5	3	FALSE
setes	35	26	TRUE
seth	744	84	FALSE
seti	47	12	FALSE
setimo	3	3	FALSE
setlist	6	3	FALSE
seton	53	7	FALSE
setor	1112	616	TRUE
setores	145	105	TRUE
sets	80	37	TRUE
setsuko	226	13	FALSE
setter	3	3	TRUE
seu	231336	11904	TRUE
seua	4	4	FALSE
seujeito	5	5	FALSE
seul	119	49	FALSE
seung	23	5	FALSE
seungchul	3	3	FALSE
seungjae	5	5	FALSE
seungwook	3	3	FALSE
seurat	75	7	FALSE
seus	66256	11017	TRUE
seuseu	6	6	FALSE
seuss	19	19	FALSE
seve	4	4	TRUE
seven	70	43	FALSE
seventeen	12	11	FALSE
seventh	11	8	FALSE
sevenup	6	6	FALSE
sever	28	5	FALSE
severa	190	180	TRUE
severamente	162	152	TRUE
severas	69	63	TRUE
severidade	32	31	TRUE
severin	13	5	FALSE
severina	6	4	TRUE
severino	8	8	TRUE
severn	38	9	FALSE
severnaya	19	3	FALSE
severo	260	226	TRUE
severos	54	52	TRUE
severus	19	5	FALSE
sevilha	109	53	FALSE
sevilla	7	6	FALSE
seville	8	7	FALSE
seviço	6	5	FALSE
sevostyanov	3	3	FALSE
seward	116	21	FALSE
sewell	6	4	FALSE
sex	120	82	FALSE
sexagésimo	3	3	TRUE
sexappeal	7	6	FALSE
sexies	4	4	FALSE
sexis	4	3	FALSE
sexismo	10	8	TRUE
sexista	20	15	TRUE
sexistas	8	7	TRUE
sexo	6725	2548	TRUE
sexologia	4	3	TRUE
sexos	97	89	TRUE
sexshop	6	4	FALSE
sexta	1453	993	TRUE
sextafeira	1478	907	FALSE
sextafelra	3	3	FALSE
sextante	20	13	TRUE
sextas	102	94	TRUE
sextasfeiras	45	42	FALSE
sexteto	9	7	TRUE
sexto	527	384	TRUE
sexton	20	5	FALSE
sextus	10	5	FALSE
sexuai	18	10	TRUE
sexuais	786	532	TRUE
sexual	1907	1123	TRUE
sexualidade	241	155	TRUE
sexualmente	315	254	TRUE
sexy	1899	1114	TRUE
sexys	37	29	FALSE
sexólogo	6	6	TRUE
seychelles	5	4	FALSE
seymor	6	4	FALSE
seymour	275	39	FALSE
seyssinquart	4	3	FALSE
seyyed	16	3	FALSE
seze	6	3	FALSE
sezgin	13	3	FALSE
seá	3	3	FALSE
seãão	28	22	FALSE
seçao	3	3	FALSE
seção	1262	770	TRUE
seções	110	87	TRUE
seí	40	5	FALSE
seís	3	3	FALSE
seúl	16	5	FALSE
sf	5	5	FALSE
sforza	25	7	FALSE
sfpd	9	5	FALSE
sfsubs	17	17	FALSE
sfu	4	3	FALSE
sg	33	3	FALSE
sgt	59	29	FALSE
sgto	54	32	FALSE
sh	48	29	FALSE
sha	67	30	FALSE
shaba	28	3	FALSE
shabal	34	3	FALSE
shabat	37	10	FALSE
shabazz	5	3	FALSE
shabbat	23	11	FALSE
shabby	3	3	FALSE
shack	102	24	FALSE
shackleton	56	11	FALSE
shad	23	5	FALSE
shada	14	4	FALSE
shadaloo	43	4	FALSE
shadam	3	3	FALSE
shaddam	22	7	FALSE
shade	28	12	FALSE
shades	9	6	FALSE
shadout	14	5	FALSE
shadow	110	23	FALSE
shadows	47	18	FALSE
shady	36	8	FALSE
shae	6	3	FALSE
shaeffer	6	3	FALSE
shaffer	11	3	FALSE
shaft	31	20	FALSE
shafter	12	6	FALSE
shaftesbury	12	5	FALSE
shag	17	5	FALSE
shaggy	5	3	FALSE
shah	52	24	FALSE
shaheed	6	3	FALSE
shaheen	9	3	FALSE
shahid	6	4	FALSE
shai	27	5	FALSE
shaihalud	11	4	FALSE
shaihulud	9	4	FALSE
shaina	8	3	FALSE
shajnazárov	3	3	FALSE
shaka	36	7	FALSE
shake	154	74	FALSE
shaker	7	7	FALSE
shakes	10	10	FALSE
shakespeare	669	363	FALSE
shakespeariana	4	4	TRUE
shakespeariano	5	5	TRUE
shakesperiana	5	5	FALSE
shakiko	8	4	FALSE
shakin	13	8	FALSE
shaking	5	5	FALSE
shakira	9	9	FALSE
shakti	40	4	FALSE
shakuntala	8	3	FALSE
shakur	71	9	FALSE
shal	4	3	FALSE
shale	3	3	FALSE
shales	4	3	FALSE
shalimar	8	5	FALSE
shall	25	15	FALSE
shallow	21	4	FALSE
shalom	122	53	FALSE
shalott	10	4	FALSE
sham	21	5	FALSE
shama	14	4	FALSE
shaman	26	10	FALSE
shambhu	13	5	FALSE
shambu	26	4	FALSE
shame	22	15	FALSE
shames	6	3	FALSE
shamisen	6	4	FALSE
shammi	4	3	FALSE
shampoo	77	50	TRUE
shampoos	3	3	TRUE
shamrock	16	6	FALSE
shamrocks	10	3	FALSE
shamu	18	12	FALSE
shamus	23	12	FALSE
shan	112	34	FALSE
shana	8	4	FALSE
shandong	6	5	FALSE
shandy	5	5	FALSE
shane	828	77	FALSE
shang	87	15	FALSE
shangai	64	22	FALSE
shanghai	165	45	FALSE
shangrila	50	15	FALSE
shangrilá	14	11	FALSE
shani	5	4	FALSE
shania	9	5	FALSE
shaniqua	14	9	FALSE
shankar	114	19	FALSE
shanks	20	7	FALSE
shanksville	20	5	FALSE
shanna	15	4	FALSE
shannen	3	3	FALSE
shannon	308	73	FALSE
shannu	3	3	FALSE
shanta	9	3	FALSE
shanti	254	15	FALSE
shantung	4	3	FALSE
shanty	6	4	FALSE
shanxi	4	4	FALSE
shao	72	17	FALSE
shaolin	304	35	FALSE
shape	16	8	FALSE
shaper	9	5	FALSE
shapira	5	4	FALSE
shapiro	79	25	FALSE
shaq	38	24	FALSE
shaquille	14	13	FALSE
shar	5	4	FALSE
sharad	35	14	FALSE
sharaman	7	3	FALSE
shard	3	3	FALSE
share	24	14	FALSE
shari	15	6	FALSE
sharia	5	5	FALSE
sharif	21	15	FALSE
shark	92	12	FALSE
